event_id,timestamp,event_type,user_id,session_id,product_id,product_category,product_price,quantity,order_id,cart_value,discount_applied,shipping_method,payment_method,location,age_group,gender,loyalty_member,device,operating_system,browser,ip_address,latency_ms,utm_source,utm_campaign,page_url,referrer_url
4561f518-dbe5-4b9e-b7d1-afb01bf20c7e,2025-09-12 14:28:57,view,user_558,session_942,prod_613,Clothing,203.52,0,,,False,,,Cape Town,55+,Female,True,Desktop,Windows,Opera,212.13.151.53,798,youtube,youtube_campaign,checkout_page,https://www.youtube.com
988ad7a7-4efb-46e3-9501-f74b2b2c3e13,2025-09-12 14:28:57,purchase,user_485,session_583,prod_215,Home & Garden,272.27,2,order_6734,544.54,False,Overnight,Credit Card,Kumasi,35-44,Male,False,Tablet,MacOS,Firefox,239.165.119.129,215,google,google_campaign,homepage,https://www.twitter.com
3e1b9619-9ae2-4f03-8ce2-864cc60a30be,2025-09-12 14:28:57,view,user_654,session_657,prod_464,Clothing,332.73,0,,,False,,,Nairobi,18-24,Female,False,Desktop,Windows,Edge,76.105.238.55,500,twitter,twitter_campaign,homepage,https://www.facebook.com
4588bfee-8277-46af-9726-8c5fd03d17fb,2025-09-12 14:28:57,add_to_cart,user_398,session_714,prod_370,Clothing,337.73,2,,,False,,,Abuja,25-34,Male,True,Desktop,MacOS,Firefox,22.72.170.174,156,other,other_campaign,checkout_page,https://www.facebook.com
58906fc7-affb-4eaf-ba50-b54db44dd1b3,2025-09-12 14:28:57,view,user_474,session_751,prod_707,Clothing,279.58,0,,,False,,,Takoradi,35-44,Female,False,Tablet,MacOS,Safari,5.14.52.138,270,youtube,youtube_campaign,homepage,https://www.google.com
957f0ec3-08af-4639-989c-f928c3232564,2025-09-12 14:28:57,view,user_277,session_609,prod_545,Electronics,182.2,0,,,False,,,Kano,55+,Female,False,Desktop,MacOS,Edge,115.120.59.88,579,twitter,twitter_campaign,product_page,https://www.facebook.com
617c9205-9eb2-4985-a278-765e65df844d,2025-09-12 14:28:57,search,user_3,session_319,prod_530,Clothing,475.17,0,,,False,,,Lagos,18-24,Female,True,Tablet,iOS,Safari,181.106.40.39,204,google,google_campaign,checkout_page,https://www.twitter.com
89e4dbe3-b235-489e-a779-57c87918d092,2025-09-12 14:28:57,purchase,user_431,session_319,prod_614,Beauty,65.22,4,order_5414,260.88,False,Overnight,Apple Pay,Kumasi,18-24,Male,True,Mobile,Android,Opera,199.110.41.152,36,youtube,youtube_campaign,product_page,https://www.other.com
1b5e3d62-fac4-4578-aba3-f07282f7e26b,2025-09-12 14:28:57,view,user_408,session_750,prod_232,Beauty,324.08,0,,,False,,,Kano,45-54,Male,False,Tablet,MacOS,Safari,231.249.169.197,134,facebook,facebook_campaign,checkout_page,https://www.linkedin.com
a1e50c4b-7ebc-4e2c-ad62-ec6d7483a870,2025-09-12 14:28:57,view,user_617,session_877,prod_978,Clothing,228.65,0,,,False,,,Lagos,45-54,Male,True,Tablet,iOS,Safari,60.57.8.236,44,facebook,facebook_campaign,product_page,https://www.youtube.com
48076a64-4528-4214-a462-f76e7b580211,2025-09-12 14:28:57,view,user_432,session_698,prod_237,Clothing,111.21,0,,,False,,,Kano,25-34,Male,True,Desktop,MacOS,Chrome,231.36.4.63,962,other,other_campaign,search_results_page,https://www.instagram.com
51798f50-d23f-41b1-a445-41b77beb319e,2025-09-12 14:28:57,view,user_809,session_850,prod_100,Sports,252.83,0,,,False,,,Lagos,55+,Female,False,Desktop,Windows,Opera,247.144.220.18,695,google,google_campaign,checkout_page,https://www.google.com
66631b5a-d0fd-4789-940c-6fded98e1592,2025-09-12 14:28:57,view,user_222,session_917,prod_597,Beauty,355.6,0,,,False,,,Abuja,45-54,Female,True,Mobile,iOS,Chrome,108.131.126.52,217,instagram,instagram_campaign,checkout_page,https://www.twitter.com
8b3c013f-ed42-4193-9843-581adbccd8c7,2025-09-12 14:28:57,view,user_456,session_755,prod_730,Electronics,388.42,0,,,False,,,Tamale,45-54,Female,False,Tablet,MacOS,Edge,132.17.123.98,212,linkedin,linkedin_campaign,homepage,https://www.linkedin.com
16941a66-1e53-4957-a86f-05dc679c75d1,2025-09-12 14:28:57,view,user_587,session_348,prod_487,Toys,142.44,0,,,False,,,Kano,35-44,Female,True,Desktop,MacOS,Safari,113.89.135.42,820,linkedin,linkedin_campaign,cart_page,https://www.twitter.com
c64f0cb0-0ced-4336-a688-e41b07fa37b8,2025-09-12 14:28:57,view,user_507,session_616,prod_832,Beauty,241.04,0,,,False,,,Lagos,45-54,Female,True,Tablet,MacOS,Edge,26.183.254.187,639,facebook,facebook_campaign,homepage,https://www.youtube.com
bc7d51e6-2bb5-4504-a010-f7fb3ba6c487,2025-09-12 14:28:57,view,user_417,session_707,prod_675,Health,189.95,0,,,False,,,Kano,25-34,Female,False,Tablet,MacOS,Safari,225.207.77.208,459,google,google_campaign,product_page,https://www.other.com
3fe1dd54-93f6-4da2-b23c-4a22301bf099,2025-09-12 14:28:57,view,user_538,session_445,prod_413,Automotive,98.61,0,,,False,,,Abuja,45-54,Male,True,Desktop,Windows,Firefox,167.173.234.78,941,linkedin,linkedin_campaign,checkout_page,https://www.facebook.com
9e239174-d060-4576-9caa-38d9daed08fe,2025-09-12 14:28:57,view,user_509,session_785,prod_713,Electronics,14.75,0,,,False,,,Lagos,25-34,Male,False,Tablet,MacOS,Safari,251.130.220.93,261,youtube,youtube_campaign,product_page,https://www.youtube.com
e73817fb-8c2b-4bc0-8ab9-1247b573ff52,2025-09-12 14:28:57,view,user_499,session_198,prod_446,Toys,446.84,0,,,False,,,Takoradi,35-44,Male,False,Desktop,Windows,Firefox,75.9.61.217,380,facebook,facebook_campaign,checkout_page,https://www.twitter.com
72b39775-02d6-4d07-8e4a-47877126ae18,2025-09-12 14:28:57,view,user_494,session_593,prod_190,Home & Garden,306.62,0,,,False,,,Lagos,45-54,Female,True,Mobile,Android,Chrome,42.166.25.127,14,twitter,twitter_campaign,homepage,https://www.linkedin.com
769237a2-bbaf-4d24-a188-d551e0527c52,2025-09-12 14:28:57,view,user_510,session_596,prod_262,Books,273.61,0,,,False,,,Lagos,55+,Female,True,Mobile,iOS,Safari,102.44.19.198,90,youtube,youtube_campaign,cart_page,https://www.facebook.com
c351e85f-2e17-4fd0-b9fc-1e8983e50a72,2025-09-12 14:28:57,purchase,user_718,session_194,prod_483,Books,383.79,1,order_6229,383.79,False,Express,Cash on Delivery,Abuja,35-44,Male,True,Desktop,Windows,Edge,175.142.210.6,727,twitter,twitter_campaign,cart_page,https://www.twitter.com
6f5773a2-87b0-4167-aee6-a37ad482886d,2025-09-12 14:28:57,purchase,user_784,session_999,prod_720,Clothing,189.16,4,order_1158,756.64,False,Standard,Bank Transfer,Takoradi,55+,Female,True,Desktop,MacOS,Safari,238.33.228.174,536,other,other_campaign,product_page,https://www.youtube.com
a6a42e76-0840-43ac-9481-9575003a9eb7,2025-09-12 14:28:57,search,user_944,session_907,prod_715,Clothing,244.91,0,,,False,,,Johannesburg,18-24,Male,True,Mobile,iOS,Firefox,17.42.119.64,62,google,google_campaign,cart_page,https://www.linkedin.com
31ff94a2-b2af-4ef4-8964-04ee50b399ed,2025-09-12 14:28:57,purchase,user_284,session_612,prod_647,Beauty,331.99,4,order_5370,1327.96,False,Overnight,Google Pay,Nairobi,25-34,Male,True,Tablet,MacOS,Opera,79.234.92.134,317,youtube,youtube_campaign,product_page,https://www.instagram.com
ce1a1315-87b5-43d1-80bc-aa86c884682a,2025-09-12 14:28:57,view,user_382,session_890,prod_720,Clothing,189.16,0,,,False,,,Kumasi,45-54,Female,False,Desktop,Windows,Opera,122.255.45.126,584,other,other_campaign,search_results_page,https://www.google.com
62769fae-dfbf-4000-90d0-163303dbb765,2025-09-12 14:28:57,view,user_906,session_417,prod_16,Sports,297.21,0,,,False,,,Johannesburg,35-44,Female,False,Mobile,iOS,Safari,163.213.219.0,557,other,other_campaign,cart_page,https://www.google.com
73ef3d37-f48c-44c0-9ba1-4b9a2ca83f1c,2025-09-12 14:28:57,view,user_115,session_83,prod_162,Electronics,105.03,0,,,False,,,Lagos,55+,Male,True,Mobile,Android,Safari,196.86.122.169,409,twitter,twitter_campaign,homepage,https://www.facebook.com
205e9a6b-f477-4ad9-9021-4b072708010f,2025-09-12 14:28:57,search,user_901,session_465,prod_965,Beauty,179.46,0,,,False,,,Lagos,35-44,Male,True,Tablet,iOS,Safari,222.251.90.252,977,other,other_campaign,product_page,https://www.facebook.com
b21e50b4-95b1-454e-a044-58add472c40a,2025-09-12 14:28:57,add_to_cart,user_462,session_352,prod_205,Clothing,215.27,2,,,False,,,Abuja,25-34,Male,True,Desktop,MacOS,Chrome,79.212.152.240,956,other,other_campaign,checkout_page,https://www.google.com
31bba5e4-a6ea-4d22-9d02-929e21b3367f,2025-09-12 14:28:57,view,user_784,session_921,prod_72,Automotive,342.54,0,,,False,,,Kano,55+,Female,False,Tablet,MacOS,Chrome,20.2.199.205,23,other,other_campaign,homepage,https://www.twitter.com
b6c0c676-be35-4a14-9387-0adde631868d,2025-09-12 14:28:57,view,user_93,session_853,prod_878,Toys,469.92,0,,,False,,,Abuja,18-24,Male,False,Desktop,MacOS,Opera,110.239.232.248,970,twitter,twitter_campaign,homepage,https://www.other.com
141fb59b-7866-4773-813d-fb9a4716cb22,2025-09-12 14:28:57,add_to_cart,user_767,session_196,prod_928,Home & Garden,60.2,1,,,False,,,Takoradi,18-24,Male,True,Mobile,Android,Opera,125.98.102.162,862,youtube,youtube_campaign,search_results_page,https://www.twitter.com
893dead6-5157-416b-aab0-3ff1aca61d75,2025-09-12 14:28:57,search,user_836,session_946,prod_29,Automotive,463.27,0,,,False,,,Kano,35-44,Male,True,Mobile,iOS,Chrome,155.223.129.105,185,facebook,facebook_campaign,checkout_page,https://www.google.com
a47a14a2-0275-4db1-b1f2-2c7ba7bd9b21,2025-09-12 14:28:57,purchase,user_871,session_85,prod_612,Other,52.1,3,order_6405,156.3,False,Express,Bank Transfer,Kumasi,55+,Female,True,Tablet,MacOS,Opera,253.189.231.212,386,twitter,twitter_campaign,cart_page,https://www.youtube.com
f20646f8-e679-4f2d-8fc2-5436858df415,2025-09-12 14:28:57,view,user_67,session_846,prod_543,Other,32.99,0,,,False,,,Accra,25-34,Female,False,Desktop,MacOS,Chrome,78.35.95.216,462,instagram,instagram_campaign,search_results_page,https://www.youtube.com
e74a9858-c941-4aa8-9fbc-f38f1d9b7c33,2025-09-12 14:28:57,purchase,user_475,session_692,prod_582,Beauty,235.94,3,order_5107,707.82,True,Express,Mobile Money,Lagos,18-24,Female,True,Desktop,MacOS,Firefox,228.121.156.188,23,google,google_campaign,homepage,https://www.linkedin.com
77903555-a42d-4114-bcbd-bbf958bc5c75,2025-09-12 14:28:57,view,user_204,session_392,prod_643,Home & Garden,90.88,0,,,False,,,Nairobi,55+,Male,False,Desktop,Windows,Safari,43.130.77.250,881,facebook,facebook_campaign,product_page,https://www.linkedin.com
4650c830-7ec3-45d4-8ce9-419d2ce15e6e,2025-09-12 14:28:57,view,user_448,session_252,prod_108,Books,117.64,0,,,False,,,Johannesburg,18-24,Male,False,Mobile,Android,Safari,118.59.93.64,946,facebook,facebook_campaign,product_page,https://www.youtube.com
1472bc05-c963-4232-9b50-729a8c6a7353,2025-09-12 14:28:57,view,user_952,session_406,prod_395,Other,203.26,0,,,False,,,Lagos,45-54,Male,False,Tablet,iOS,Firefox,31.213.119.218,457,facebook,facebook_campaign,search_results_page,https://www.other.com
bc4bda46-5994-4970-91b6-f459bb8e4f98,2025-09-12 14:28:57,view,user_634,session_670,prod_504,Books,208.8,0,,,False,,,Lagos,45-54,Male,False,Tablet,iOS,Safari,218.240.97.58,52,other,other_campaign,homepage,https://www.instagram.com
dc2023c9-aebe-4bbe-8faf-aef4ff5a84c5,2025-09-12 14:28:57,view,user_664,session_648,prod_330,Beauty,281.14,0,,,False,,,Abuja,35-44,Female,True,Desktop,MacOS,Opera,5.65.142.53,582,instagram,instagram_campaign,product_page,https://www.google.com
4ef02eb6-6d65-4ad5-8fde-081b23a2e9f5,2025-09-12 14:28:57,add_to_cart,user_184,session_6,prod_304,Other,373.5,2,,,False,,,Abuja,25-34,Female,False,Mobile,Android,Firefox,199.245.44.236,921,linkedin,linkedin_campaign,search_results_page,https://www.facebook.com
e80c543d-da5f-4da9-a772-69674f6d0902,2025-09-12 14:28:57,view,user_885,session_363,prod_746,Clothing,450.92,0,,,False,,,Lagos,55+,Female,False,Tablet,iOS,Safari,109.193.51.152,716,instagram,instagram_campaign,homepage,https://www.facebook.com
2f2f7ba7-4acf-4186-904b-811a24815b17,2025-09-12 14:28:57,view,user_850,session_870,prod_473,Automotive,281.8,0,,,False,,,Kumasi,18-24,Male,True,Tablet,iOS,Firefox,58.231.100.101,675,other,other_campaign,cart_page,https://www.youtube.com
c86ee43c-de6e-465e-a439-aa276da3269e,2025-09-12 14:28:57,view,user_522,session_279,prod_689,Electronics,269.6,0,,,False,,,Nairobi,35-44,Female,True,Desktop,Windows,Edge,74.230.235.142,130,instagram,instagram_campaign,homepage,https://www.linkedin.com
e08a9581-9744-4885-9c0b-b4be8be45663,2025-09-12 14:28:57,view,user_259,session_285,prod_380,Toys,283.17,0,,,False,,,Nairobi,55+,Female,True,Mobile,Android,Chrome,66.32.130.83,69,facebook,facebook_campaign,search_results_page,https://www.linkedin.com
4faad5e3-b7a2-4929-9e2e-05f4133d6a55,2025-09-12 14:28:57,view,user_140,session_270,prod_667,Books,383.09,0,,,False,,,Nairobi,55+,Male,True,Desktop,MacOS,Edge,43.164.78.188,675,google,google_campaign,checkout_page,https://www.linkedin.com
d26fe513-1926-4771-a338-6a250695be92,2025-09-12 14:28:57,view,user_681,session_945,prod_599,Sports,397.52,0,,,False,,,Nairobi,45-54,Male,True,Desktop,MacOS,Firefox,118.166.46.76,826,linkedin,linkedin_campaign,checkout_page,https://www.twitter.com
8961e564-2589-44c2-a4ec-7eeb2cfdcf57,2025-09-12 14:28:57,view,user_13,session_166,prod_222,Toys,314.3,0,,,False,,,Kano,25-34,Male,False,Desktop,MacOS,Edge,86.150.107.175,978,instagram,instagram_campaign,homepage,https://www.facebook.com
632ee8cb-a71b-40c1-adf5-0ea34e63b46e,2025-09-12 14:28:57,view,user_425,session_727,prod_493,Automotive,291.95,0,,,False,,,Lagos,45-54,Male,False,Tablet,MacOS,Chrome,88.131.94.14,199,youtube,youtube_campaign,homepage,https://www.twitter.com
e2cd90a9-2586-43a9-b037-73be321852fe,2025-09-12 14:28:57,view,user_317,session_772,prod_339,Home & Garden,423.84,0,,,False,,,Abuja,25-34,Female,False,Desktop,MacOS,Safari,100.208.163.21,577,facebook,facebook_campaign,search_results_page,https://www.other.com
0443bef5-72d7-4624-9a23-a877259eebf4,2025-09-12 14:28:57,purchase,user_298,session_944,prod_43,Toys,351.4,1,order_1508,351.4,False,Standard,Cash on Delivery,Cape Town,55+,Female,False,Tablet,iOS,Chrome,249.7.89.35,881,facebook,facebook_campaign,homepage,https://www.instagram.com
95ae1856-e3ba-4cb3-bfe9-692170b428ec,2025-09-12 14:28:57,view,user_471,session_12,prod_402,Toys,192.34,0,,,False,,,Abuja,35-44,Male,False,Mobile,Android,Opera,90.208.142.181,192,facebook,facebook_campaign,product_page,https://www.facebook.com
b38d6927-e954-4d94-88e5-625082dbc2da,2025-09-12 14:28:57,view,user_509,session_398,prod_216,Sports,462.91,0,,,False,,,Kano,45-54,Male,True,Tablet,MacOS,Safari,140.245.175.171,150,google,google_campaign,checkout_page,https://www.google.com
a868a98e-bbb2-44b2-aea3-373056e77ef8,2025-09-12 14:28:57,search,user_131,session_109,prod_952,Books,381.13,0,,,False,,,Takoradi,55+,Female,False,Tablet,iOS,Chrome,81.220.48.99,340,google,google_campaign,cart_page,https://www.twitter.com
e697a3a9-95e8-4e15-81fb-562634095315,2025-09-12 14:28:57,view,user_323,session_720,prod_224,Books,338.49,0,,,False,,,Sunyani,18-24,Female,False,Desktop,MacOS,Firefox,176.6.151.194,579,other,other_campaign,homepage,https://www.google.com
7acddcbd-d3d9-4975-ba5c-8cd19f19bfdf,2025-09-12 14:28:57,add_to_cart,user_422,session_57,prod_211,Clothing,37.57,2,,,False,,,Nairobi,35-44,Male,False,Desktop,MacOS,Edge,207.45.252.27,49,instagram,instagram_campaign,cart_page,https://www.facebook.com
cd40307e-ad11-4867-a2c3-91873bc1f839,2025-09-12 14:28:57,view,user_95,session_738,prod_328,Other,94.39,0,,,False,,,Lagos,45-54,Female,False,Desktop,Windows,Opera,216.83.128.184,520,linkedin,linkedin_campaign,search_results_page,https://www.google.com
a3d0b982-0e7f-4c69-a102-bad46a817d08,2025-09-12 14:28:57,view,user_412,session_594,prod_430,Home & Garden,461.92,0,,,False,,,Abuja,25-34,Male,False,Tablet,iOS,Chrome,130.38.33.134,700,google,google_campaign,checkout_page,https://www.google.com
f740f591-2e7e-4a94-a445-9d6306c7474b,2025-09-12 14:28:57,add_to_cart,user_962,session_340,prod_359,Automotive,72.77,3,,,False,,,Lagos,35-44,Female,True,Mobile,iOS,Firefox,36.165.89.180,888,twitter,twitter_campaign,cart_page,https://www.instagram.com
2982c32e-b356-484d-b6ff-3fa3ce66d07c,2025-09-12 14:28:57,view,user_518,session_251,prod_127,Sports,495.11,0,,,False,,,Abuja,55+,Male,False,Desktop,MacOS,Safari,241.170.128.79,247,google,google_campaign,search_results_page,https://www.youtube.com
fa8e51fa-96f3-4516-a78b-d90a7cad82e9,2025-09-12 14:28:57,view,user_641,session_406,prod_231,Clothing,65.11,0,,,False,,,Kumasi,35-44,Male,True,Mobile,Android,Firefox,242.214.101.168,925,youtube,youtube_campaign,search_results_page,https://www.google.com
ee130fe5-b3c0-4ee9-9a0b-104137c9026b,2025-09-12 14:28:57,view,user_323,session_748,prod_706,Other,384.49,0,,,False,,,Lagos,18-24,Female,True,Tablet,MacOS,Firefox,159.76.160.166,466,instagram,instagram_campaign,homepage,https://www.linkedin.com
4497010b-d1da-4d98-8857-3b20bb9bfdcf,2025-09-12 14:28:57,view,user_679,session_780,prod_104,Sports,452.42,0,,,False,,,Lagos,25-34,Male,True,Desktop,MacOS,Safari,110.230.176.198,477,linkedin,linkedin_campaign,cart_page,https://www.linkedin.com
4000906e-bde7-4ca2-b9ee-6f40a340872f,2025-09-12 14:28:57,view,user_563,session_528,prod_221,Sports,106.79,0,,,False,,,Abuja,45-54,Male,False,Mobile,Android,Safari,185.182.49.241,188,other,other_campaign,homepage,https://www.instagram.com
cac4d2a7-0061-4a66-b899-a9009f9bfc99,2025-09-12 14:28:57,view,user_310,session_658,prod_848,Toys,31.09,0,,,False,,,Kano,55+,Female,False,Desktop,MacOS,Opera,39.99.231.105,84,youtube,youtube_campaign,product_page,https://www.instagram.com
0bac1b3a-3b75-4c61-96fd-4ba8bd2338d5,2025-09-12 14:28:57,view,user_41,session_292,prod_63,Other,84.04,0,,,False,,,Tamale,45-54,Male,False,Mobile,iOS,Safari,25.123.217.140,960,google,google_campaign,homepage,https://www.twitter.com
0b5432e0-8821-45f3-a539-3c1547f33c44,2025-09-12 14:28:57,view,user_223,session_48,prod_647,Beauty,331.99,0,,,False,,,Lagos,25-34,Male,False,Desktop,MacOS,Firefox,73.43.42.185,773,youtube,youtube_campaign,cart_page,https://www.other.com
4800155e-66b6-41ba-bf8c-de52630c6d34,2025-09-12 14:28:57,view,user_137,session_990,prod_454,Automotive,448.73,0,,,False,,,Accra,25-34,Female,True,Tablet,MacOS,Opera,225.219.117.141,479,other,other_campaign,product_page,https://www.instagram.com
c9c25e72-419b-4a1b-ba0a-9a3ca09ff155,2025-09-12 14:28:57,view,user_445,session_442,prod_466,Electronics,211.04,0,,,False,,,Cape Town,25-34,Female,True,Mobile,iOS,Firefox,166.151.36.128,484,facebook,facebook_campaign,product_page,https://www.other.com
ee15e7de-7fa6-4387-815f-d3b0d8f422a3,2025-09-12 14:28:57,view,user_288,session_265,prod_860,Electronics,197.89,0,,,False,,,Kano,18-24,Male,False,Tablet,iOS,Firefox,43.87.14.154,608,google,google_campaign,search_results_page,https://www.instagram.com
f7dfce40-82ff-4988-82f3-96fc9cdb1974,2025-09-12 14:28:57,view,user_711,session_2,prod_83,Health,163.59,0,,,False,,,Lagos,45-54,Male,True,Desktop,Windows,Chrome,80.223.158.231,173,google,google_campaign,homepage,https://www.google.com
704223ec-88b1-47b2-b4ff-c04483c1a5e9,2025-09-12 14:28:57,view,user_857,session_480,prod_989,Electronics,48.45,0,,,False,,,Takoradi,25-34,Female,False,Desktop,Windows,Firefox,76.6.165.99,406,twitter,twitter_campaign,homepage,https://www.facebook.com
067d6500-77c3-4f4b-827e-1249095c5796,2025-09-12 14:28:57,add_to_cart,user_659,session_752,prod_877,Books,341.48,2,,,False,,,Sunyani,18-24,Male,True,Desktop,Windows,Firefox,37.57.202.235,416,google,google_campaign,product_page,https://www.youtube.com
08df4e01-b157-487b-bc09-820bc82bd891,2025-09-12 14:28:57,purchase,user_501,session_518,prod_601,Beauty,367.64,3,order_6614,1102.92,True,Express,Apple Pay,Takoradi,45-54,Male,False,Desktop,Windows,Edge,8.202.107.241,737,google,google_campaign,homepage,https://www.google.com
ea04ea14-b1ae-4fe3-8905-27e84398c7a6,2025-09-12 14:28:57,view,user_720,session_404,prod_933,Beauty,360.72,0,,,False,,,Abuja,18-24,Male,True,Mobile,Android,Firefox,26.210.173.17,817,facebook,facebook_campaign,checkout_page,https://www.instagram.com
724d27a5-29f0-4d74-9bba-25e5f64c22fc,2025-09-12 14:28:57,view,user_294,session_270,prod_887,Sports,98.55,0,,,False,,,Kano,35-44,Female,True,Desktop,MacOS,Opera,249.59.129.98,709,twitter,twitter_campaign,homepage,https://www.other.com
c16be67b-02ec-453d-99a7-2304a4373ba3,2025-09-12 14:28:57,purchase,user_329,session_265,prod_874,Other,384.94,3,order_1200,1154.82,True,Express,Credit Card,Kano,35-44,Male,True,Desktop,Windows,Chrome,106.94.62.175,498,instagram,instagram_campaign,product_page,https://www.linkedin.com
83378598-2c3b-4932-9675-8229630d5fa0,2025-09-12 14:28:57,purchase,user_35,session_880,prod_572,Health,86.05,2,order_6422,172.1,False,Express,Mobile Money,Lagos,45-54,Female,False,Desktop,MacOS,Opera,49.47.58.93,320,instagram,instagram_campaign,search_results_page,https://www.google.com
59efbc08-d136-421a-b1f3-da4340542d61,2025-09-12 14:28:57,view,user_72,session_925,prod_527,Automotive,295.14,0,,,False,,,Abuja,55+,Male,False,Tablet,MacOS,Chrome,76.60.20.139,903,facebook,facebook_campaign,cart_page,https://www.instagram.com
d9217da4-2bb8-4bdb-90c0-ee9623eeac9e,2025-09-12 14:28:57,purchase,user_38,session_920,prod_662,Automotive,331.38,2,order_8990,662.76,True,Express,Google Pay,Lagos,18-24,Female,True,Tablet,iOS,Edge,84.60.8.71,626,other,other_campaign,product_page,https://www.other.com
4bb4884f-0cb6-478d-971a-8312bfb38447,2025-09-12 14:28:57,view,user_92,session_462,prod_851,Electronics,310.2,0,,,False,,,Lagos,55+,Female,True,Tablet,iOS,Safari,176.223.154.225,152,other,other_campaign,search_results_page,https://www.twitter.com
2a74946e-db95-42c9-b80e-1912226e5e96,2025-09-12 14:28:57,view,user_986,session_934,prod_359,Automotive,72.77,0,,,False,,,Nairobi,45-54,Male,False,Mobile,iOS,Firefox,3.69.66.42,871,instagram,instagram_campaign,product_page,https://www.other.com
f4259495-57be-4f64-8a65-2595c7bb4368,2025-09-12 14:28:57,search,user_669,session_702,prod_380,Toys,283.17,0,,,False,,,Abuja,35-44,Male,False,Desktop,Windows,Opera,112.6.16.139,620,twitter,twitter_campaign,homepage,https://www.facebook.com
8715bc8b-27d0-4c95-bf56-de1611af1378,2025-09-12 14:28:57,view,user_892,session_253,prod_737,Books,133.43,0,,,False,,,Lagos,18-24,Male,False,Desktop,MacOS,Chrome,227.180.57.180,741,facebook,facebook_campaign,homepage,https://www.google.com
a29b06aa-ff52-4ff3-a909-c998ff1b9c25,2025-09-12 14:28:57,search,user_115,session_214,prod_479,Electronics,319.6,0,,,False,,,Kumasi,35-44,Female,True,Tablet,MacOS,Chrome,168.190.213.13,548,google,google_campaign,cart_page,https://www.other.com
7d7f39b3-b709-44ef-86a4-0abab803f8de,2025-09-12 14:28:57,search,user_178,session_971,prod_444,Books,304.43,0,,,False,,,Lagos,45-54,Male,False,Desktop,Windows,Opera,230.39.222.199,434,youtube,youtube_campaign,checkout_page,https://www.youtube.com
2161c8f6-97b1-4e82-ab7e-842cfe787586,2025-09-12 14:28:57,view,user_569,session_613,prod_599,Sports,397.52,0,,,False,,,Sunyani,55+,Male,True,Mobile,Android,Safari,76.233.108.154,416,other,other_campaign,checkout_page,https://www.twitter.com
eca5b4df-40d8-4b3b-983f-0fd1f188b994,2025-09-12 14:28:57,view,user_442,session_942,prod_818,Health,260.24,0,,,False,,,Accra,45-54,Female,False,Tablet,iOS,Safari,19.31.24.226,640,twitter,twitter_campaign,search_results_page,https://www.facebook.com
c389bf52-c95d-48c2-bf07-79048dbd684a,2025-09-12 14:28:57,add_to_cart,user_85,session_232,prod_998,Beauty,174.24,5,,,False,,,Tamale,35-44,Male,False,Mobile,iOS,Safari,240.103.178.39,557,linkedin,linkedin_campaign,product_page,https://www.instagram.com
5ff9e966-979e-43a3-90fb-e9bbf7d26b07,2025-09-12 14:28:57,view,user_68,session_51,prod_609,Electronics,227.21,0,,,False,,,Tamale,55+,Male,True,Tablet,MacOS,Safari,4.240.191.79,174,google,google_campaign,cart_page,https://www.instagram.com
f9afb0a4-232e-4e13-bfc5-79cacb30b58d,2025-09-12 14:28:57,view,user_15,session_745,prod_572,Health,86.05,0,,,False,,,Takoradi,25-34,Male,True,Mobile,Android,Opera,243.211.64.163,449,twitter,twitter_campaign,homepage,https://www.other.com
2739e4b2-ece8-403f-b508-bd3570591706,2025-09-12 14:28:57,add_to_cart,user_789,session_635,prod_610,Toys,185.52,5,,,False,,,Nairobi,45-54,Female,True,Desktop,MacOS,Firefox,74.222.152.194,806,twitter,twitter_campaign,cart_page,https://www.instagram.com
039c786f-f487-489f-a818-5800ffacf774,2025-09-12 14:28:57,add_to_cart,user_49,session_923,prod_317,Automotive,36.46,1,,,False,,,Abuja,35-44,Male,True,Mobile,Android,Opera,32.140.62.114,257,facebook,facebook_campaign,checkout_page,https://www.instagram.com
522618cc-9096-4abf-b9b2-48bb48a4c33c,2025-09-12 14:28:57,view,user_471,session_53,prod_151,Electronics,318.44,0,,,False,,,Kano,45-54,Male,True,Mobile,iOS,Opera,46.132.4.51,106,instagram,instagram_campaign,product_page,https://www.facebook.com
59eceada-567c-4eba-a913-38474278d3a7,2025-09-12 14:28:57,view,user_427,session_134,prod_855,Health,298.66,0,,,False,,,Lagos,18-24,Female,True,Tablet,iOS,Opera,242.240.187.70,842,other,other_campaign,homepage,https://www.instagram.com
50a1ac59-4444-4fe9-99d4-6aaf573ce684,2025-09-12 14:28:57,view,user_463,session_8,prod_431,Home & Garden,331.54,0,,,False,,,Kano,45-54,Male,True,Mobile,iOS,Edge,165.66.136.53,76,twitter,twitter_campaign,checkout_page,https://www.instagram.com
a5f47199-6293-4230-a8e7-59e6f21e4de3,2025-09-12 14:28:57,purchase,user_951,session_529,prod_155,Toys,225.16,3,order_5437,675.48,False,Overnight,Credit Card,Lagos,35-44,Male,True,Desktop,Windows,Chrome,17.193.98.170,637,instagram,instagram_campaign,product_page,https://www.instagram.com
d226fc27-12b7-4423-b198-3af6cbde3adc,2025-09-12 14:28:57,view,user_680,session_894,prod_840,Books,357.62,0,,,False,,,Kumasi,35-44,Female,True,Desktop,MacOS,Opera,23.105.219.73,217,youtube,youtube_campaign,search_results_page,https://www.google.com
